Contact Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/303027445/,Моска и Московская область,sale,flat,3,20,1,59.0,-1,0,61800000,Пресненский, Костикова,4к6,Улица 1905 года,Lucky
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/304572948/,Моска и Московская область,sale,flat,3,14,1,39.0,-1,0,9300000,Ново-Переделкино, Шолохова,2,Новопеределкино,
Эталон,developer,https://ekb.cian.ru/sale/flat/308412334/,Моска и Московская область,sale,flat,21,25,2,33.84,-1,0,5924907,Железнодорожный,Сортировочный жилрайон,,Уральская,Раута ЖК
ID 52825739,homeowner,https://www.cian.ru/sale/flat/307814530/,Моска и Московская область,sale,flat,7,15,2,46.5,-1,0,23900000,Хорошевский,Ходынский бульвар,20А,ЦСКА,Лайнер
Иван Музалевский,realtor,https://balashikha.cian.ru/sale/flat/301875482/,Моска и Московская область,sale,flat,7,16,1,42.3,-1,0,7250000,, Юбилейная,4к5,Железнодорожная,
TEN девелопмент,developer,https://ekb.cian.ru/sale/flat/307999681/,Моска и Московская область,sale,flat,18,23,1,32.7,-1,0,4804000,Кировский,,,Машиностроителей,Основинские кварталы ЖК
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/308872981/,Моска и Московская область,sale,flat,37,37,2,48.0,-1,0,42500000,Хорошевский,Ленинградский проспект,37/6,Аэропорт,Прайм Парк
Интергрупп,developer,https://spb.cian.ru/sale/flat/300486334/,Моска и Московская область,sale,flat,4,9,1,32.44,-1,0,5122600,Колпинский,Заречье тер.,,Рыбацкое,Квартал Заречье
СК10,developer,https://rostov.cian.ru/sale/flat/297424924/,Моска и Московская область,sale,flat,23,25,2,38.68,-1,0,5440000,Октябрьский,,,,Гринсайд ЖК
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/302177521/,Моска и Московская область,sale,flat,3,15,2,58.54,-1,0,61000000,Пресненский, Костикова,4к4,Улица 1905 года,Lucky
ID 17498307,homeowner,https://www.cian.ru/sale/flat/308837547/,Моска и Московская область,sale,flat,5,10,1,40.4,-1,0,28900000,Дорогомилово,Кутузовский проспект,30,Кутузовская,
СК10,developer,https://rostov.cian.ru/sale/flat/306489398/,Моска и Московская область,sale,flat,2,9,2,40.15,-1,0,5230000,Железнодорожный,бульвар Платова,14,,Сезоны
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/306883426/,Моска и Московская область,sale,flat,2,21,2,71.9,-1,0,65000000,Пресненский, Костикова,4к1,Улица 1905 года,Lucky
ID 81467774,homeowner,https://www.cian.ru/sale/flat/306073042/,Моска и Московская область,sale,flat,3,17,1,38.0,-1,0,13700000,Свиблово,Вересковая ,1К1,Свиблово,
СЗ Феникс,developer,https://rostov.cian.ru/sale/flat/293615913/,Моска и Московская область,sale,flat,4,13,1,47.1,-1,0,8379202,Советский,,,,Таймс ЖК
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/308069817/,Моска и Московская область,sale,flat,4,21,2,54.0,-1,0,58000000,Пресненский,2-я Звенигородская ,14,Улица 1905 года,Lucky
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/307986637/,Моска и Московская область,sale,flat,11,14,1,35.0,-1,0,13900000,Раменки,1-й Сетуньский проезд,10,Кутузовская,
СК10,developer,https://rostov.cian.ru/sale/flat/301539762/,Моска и Московская область,sale,flat,17,25,2,40.82,-1,0,6370000,Кировский,,,,Культура ЖК
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/280614853/,Моска и Московская область,sale,flat,3,15,2,58.54,-1,0,61000000,Пресненский, Костикова,4к4,Улица 1905 года,Lucky
BrokerStreet,representative_developer,https://kaliningrad.cian.ru/sale/flat/301978164/,Моска и Московская область,sale,flat,2,14,2,65.8,-1,0,9343600,Ленинградский,,,,Вдохновение ЖК
TEN девелопмент,developer,https://ekb.cian.ru/sale/flat/302623378/,Моска и Московская область,sale,flat,2,29,1,34.6,-1,0,8557000,Центр, Свердлова,12,Динамо,Екатерининский парк
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/301565559/,Моска и Московская область,sale,flat,5,21,2,117.0,-1,0,115000000,Пресненский,2-я Звенигородская ,16,Улица 1905 года,Lucky
Авеню-Мск,real_estate_agent,https://www.cian.ru/sale/flat/307655528/,Моска и Московская область,sale,flat,3,14,1,43.5,-1,0,12000000,Марьино, Перерва,26К2,Марьино,
TEN девелопмент,developer,https://ekb.cian.ru/sale/flat/298221060/,Моска и Московская область,sale,flat,18,24,2,58.8,-1,0,15886000,Центр, Большакова,66,Геологическая,RedRock
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/308907051/,Моска и Московская область,sale,flat,9,32,2,62.7,-1,0,49800000,Дорогомилово,Поклонная ,9,Поклонная,Поклонная 9
Авеню-Мск,real_estate_agent,https://www.cian.ru/sale/flat/307655528/,Моска и Московская область,sale,flat,3,14,1,43.5,-1,0,12000000,Марьино, Перерва,26К2,Марьино,
TEN девелопмент,developer,https://ekb.cian.ru/sale/flat/298038341/,Моска и Московская область,sale,flat,3,16,2,78.1,-1,0,30792000,Центр, Февральской Революции,21,Динамо,19/05
Наталья Чичкан,realtor,https://www.cian.ru/sale/flat/305034512/,Моска и Московская область,sale,flat,7,17,2,60.3,-1,0,13100000,Некрасовка,Рождественская ,18,Некрасовка,
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/307751811/,Моска и Московская область,sale,flat,3,8,2,57.0,-1,0,46900000,Тверской,Тверская ,17,Пушкинская,
ЕкатеринодарИнвест-Строй,developer,https://krasnodar.cian.ru/sale/flat/294667073/,Моска и Московская область,sale,flat,2,24,1,40.58,-1,0,5264038,мкр. РИП,Российская ,,,Гулливер
ZAPAD REALTY - офис Маршала Жукова,real_estate_agent,https://www.cian.ru/sale/flat/308901319/,Моска и Московская область,sale,flat,59,85,2,90.3,-1,0,75000000,Пресненский,1-й Красногвардейский проезд,21с1,Деловой центр,
ID 18111054,unknown,https://kotelniki.cian.ru/sale/flat/300511360/,Моска и Московская область,sale,flat,21,33,2,52.4,-1,0,11550000,, Сосновая,5к1,Котельники,
ИНСИТИ девелопмент,developer,https://krasnodar.cian.ru/sale/flat/308798014/,Моска и Московская область,sale,flat,13,24,2,53.3,-1,0,7757195,,,,,Микрорайон Любимово
Smolenka Estate,real_estate_agent,https://www.cian.ru/sale/flat/306454598/,Моска и Московская область,sale,flat,8,9,2,60.7,-1,0,74100000,Тверской,1-я Тверская-Ямская ,2,Маяковская,Vesper Tverskaya
Екатерина Боброва,realtor,https://www.cian.ru/sale/flat/308798471/,Моска и Московская область,sale,flat,9,9,2,50.0,-1,0,17500000,Северное Тушино, Фомичевой,3С1,Сходненская,
НВМ,developer,https://krasnodar.cian.ru/sale/flat/307997253/,Моска и Московская область,sale,flat,2,18,2,51.71,-1,0,7756500,,,,,Народные Кварталы
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/308888399/,Моска и Московская область,sale,flat,5,21,2,64.76,-1,0,68500000,Пресненский, Костикова,4к1,Улица 1905 года,Lucky
Доступный дом,real_estate_agent,https://www.cian.ru/sale/flat/293926786/,Моска и Московская область,sale,flat,3,17,1,35.4,-1,0,14990000,, Эдварда Грига,15,Потапово,
TEN девелопмент,developer,https://ekb.cian.ru/sale/flat/303975998/,Моска и Московская область,sale,flat,13,19,2,51.8,-1,0,7594000,Орджоникидзевский,,,Машиностроителей,Основинские кварталы ЖК
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/308896864/,Моска и Московская область,sale,flat,10,32,2,64.4,-1,0,51000000,Дорогомилово,Поклонная ,9,Поклонная,Поклонная 9
Барокко,real_estate_agent,https://spb.cian.ru/sale/flat/307310259/,Моска и Московская область,sale,flat,11,15,1,36.3,-1,0,8200000,Приморский,Комендантский проспект,23к1,Комендантский проспект,
Садовое кольцо,developer,https://kazan.cian.ru/sale/flat/308626955/,Моска и Московская область,sale,flat,10,24,1,45.8,-1,0,15809922,Ново-Савиновский,,,Козья слобода,Савин Фемили ЖК
ID 148596,homeowner,https://www.cian.ru/sale/flat/268629674/,Моска и Московская область,sale,flat,10,10,1,38.5,-1,0,11280000,Выхино-Жулебино,Жулебинский бульвар,6/11,Лермонтовский проспект,
MERSI,real_estate_agent,https://www.cian.ru/sale/flat/308549670/,Моска и Московская область,sale,flat,13,33,2,40.0,-1,0,17900000,Метрогородок,Открытое шоссе,18Ак4,Бульвар Рокоссовского,Лосиноостровский парк
ЕкатеринодарИнвест-Строй,developer,https://krasnodar.cian.ru/sale/flat/294670406/,Моска и Московская область,sale,flat,2,17,1,35.6,-1,0,8116800,,,,,Екатерининский парк
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/307113534/,Моска и Московская область,sale,flat,16,19,2,45.8,-1,0,32000000,Беговой,Ленинградский проспект,29к1,Динамо,Царская площадь
Альберт Аванесян,realtor,https://www.cian.ru/sale/flat/307156518/,Моска и Московская область,sale,flat,5,13,2,59.8,-1,0,16350000,Марьино,Новомарьинская ,4,Марьино,
СК10,developer,https://rostov.cian.ru/sale/flat/289504809/,Моска и Московская область,sale,flat,24,25,1,30.41,-1,0,4390000,Октябрьский,,,,Гринсайд ЖК
Romanov Estate,real_estate_agent,https://www.cian.ru/sale/flat/299515958/,Моска и Московская область,sale,flat,6,6,2,65.8,-1,0,46999999,Даниловский,,,Павелецкая,Опус ЖК
ХОРЕКА ИНВЕСТ,real_estate_agent,https://www.cian.ru/sale/flat/305693861/,Моска и Московская область,sale,flat,22,22,1,15.8,-1,0,7890000,Тропарево-Никулино,Ленинский проспект,158,Юго-Западная,
СК10,developer,https://rostov.cian.ru/sale/flat/306489613/,Моска и Московская область,sale,flat,6,9,1,40.6,-1,0,5310000,Железнодорожный,,,,Сезоны ЖК
Недвижимость у моря,real_estate_agent,https://sochi.cian.ru/sale/flat/308900987/,Моска и Московская область,sale,flat,7,8,2,70.0,-1,0,27000000,Адлерский, Просвещения,118/1,,
Авеню-Мск,real_estate_agent,https://www.cian.ru/sale/flat/307311593/,Моска и Московская область,sale,flat,16,17,2,54.7,-1,0,12700000,, Летчика Грицевца,8,Пыхтино,Солнцево парк
СК10,developer,https://rostov.cian.ru/sale/flat/305717857/,Моска и Московская область,sale,flat,21,25,1,37.39,-1,0,5565839,Кировский,,,,Культура ЖК
Владислав Карпов,realtor,https://www.cian.ru/sale/flat/308833064/,Моска и Московская область,sale,flat,15,28,2,64.5,-1,0,49000000,Раменки,Винницкая ,8к2,Раменки,Настоящее
Гранд Недвижимость,real_estate_agent,https://sochi.cian.ru/sale/flat/308830155/,Моска и Московская область,sale,flat,6,10,1,31.7,-1,0,7280000,Хостинский, Мацестинская,17/1,,
TEN девелопмент,developer,https://ekb.cian.ru/sale/flat/299462077/,Моска и Московская область,sale,flat,24,25,2,56.9,-1,0,10239300,Чкаловский, 8 Марта,204Д,Чкаловская,Ботаника LIFE
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/305646078/,Моска и Московская область,sale,flat,24,24,2,57.4,-1,0,37480000,Хорошево-Мневники,Шелепихинская набережная,34к3зд7,Шелепиха,Сердце Столицы
CENTURY 21 Столичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/307430903/,Моска и Московская область,sale,flat,4,15,1,53.36,-1,0,13950000,, Татьянин Парк,16к1,Говорово,
Эталон,developer,https://ekb.cian.ru/sale/flat/308414252/,Моска и Московская область,sale,flat,11,16,2,47.1,-1,0,6579206,Чкаловский,,,Ботаническая,Жилой район Солнечный
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/307848098/,Моска и Московская область,sale,flat,21,24,2,52.4,-1,0,37200000,Арбат, Новый Арбат,16,Арбатская,
Андрей Вдовин,realtor,https://www.cian.ru/sale/flat/278701200/,Моска и Московская область,sale,flat,2,15,1,31.9,-1,0,11758286,Хорошевский,Ходынский бульвар,2,ЦСКА,Лайнер
СтройИнжиниринг,developer,https://sochi.cian.ru/sale/flat/296506130/,Моска и Московская область,sale,flat,2,10,2,69.56,-1,0,22259200,Центральный,,,,Отражение
ZAPAD REALTY - офис Маршала Жукова,real_estate_agent,https://www.cian.ru/sale/flat/308064930/,Моска и Московская область,sale,flat,5,24,2,75.0,-1,0,48000000,Хорошево-Мневники,Шелепихинская набережная,34к3,Шелепиха,Сердце Столицы
Apple Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/296403571/,Моска и Московская область,sale,flat,4,8,2,64.0,-1,0,39900000,Тверской,Благовещенский переулок,5,Маяковская,
DOGMA,developer,https://krasnodar.cian.ru/sale/flat/305422283/,Моска и Московская область,sale,flat,3,18,2,56.2,-1,0,6406800,,,,,Парк Победы - 2
Михаил Догов,realtor,https://spb.cian.ru/sale/flat/304774889/,Моска и Московская область,sale,flat,2,29,2,51.5,-1,0,7200000,,Новая ,7к3,Девяткино,ЦДС Новое Мурино
Гранит Инвест,real_estate_agent,https://spb.cian.ru/sale/flat/304880706/,Моска и Московская область,sale,flat,4,14,2,57.7,-1,0,15290500,Василеостровский,набережная Реки Смоленки,35к1,Приморская,Айно
TEN девелопмент,developer,https://ekb.cian.ru/sale/flat/298036735/,Моска и Московская область,sale,flat,4,24,1,40.4,-1,0,10036000,Центр, Большакова,66,Геологическая,RedRock
ID 112609323,realtor,https://www.cian.ru/sale/flat/307205775/,Моска и Московская область,sale,flat,4,6,1,59.35,-1,0,101785250,Мещанский, Кузнецкий Мост,12/3С1,Кузнецкий мост,Kuznetsky Most 12 by Lalique
Винсент Недвижимость Центральный Офис номер 1,real_estate_agent,https://sochi.cian.ru/sale/flat/306951109/,Моска и Московская область,sale,flat,5,9,2,65.0,-1,0,33000000,Адлерский, Павлика Морозова,24,,
TEN девелопмент,developer,https://ekb.cian.ru/sale/flat/298038407/,Моска и Московская область,sale,flat,2,16,1,55.9,-1,0,21462000,Центр, Февральской Революции,21,Динамо,19/05
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/306226871/,Моска и Московская область,sale,flat,3,14,2,106.9,-1,0,160350000,Хамовники,переулок 1-й Тружеников,16,Киевская,Brodsky
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/296565916/,Моска и Московская область,sale,flat,4,8,2,65.0,-1,0,39900000,Тверской,Благовещенский переулок,5,Маяковская,
ИНСИТИ девелопмент,developer,https://krasnodar.cian.ru/sale/flat/306996008/,Моска и Московская область,sale,flat,17,24,1,37.58,-1,0,6159458,,,,,Микрорайон Любимово
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/306829886/,Моска и Московская область,sale,flat,5,14,2,73.1,-1,0,65520000,Замоскворечье,Мытная ,7с1,Серпуховская,Английский квартал
TimeProperty,real_estate_agent,https://www.cian.ru/sale/flat/307089602/,Моска и Московская область,sale,flat,31,40,2,79.1,-1,0,30500000,Ховрино, Дыбенко,38к1,Ховрино,
НВМ,developer,https://krasnodar.cian.ru/sale/flat/307996515/,Моска и Московская область,sale,flat,7,18,1,34.21,-1,0,6670950,,,,,Народные Кварталы
BRIGHT ESTATE - городская недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/303778337/,Моска и Московская область,sale,flat,9,14,2,99.9,-1,0,134500000,Хамовники, Усачева,15А,Спортивная,Садовые кварталы
ID 269655,realtor,https://podolsk.cian.ru/sale/flat/287242260/,Моска и Московская область,sale,flat,12,17,1,39.0,-1,0,5850000,, Генерала Варенникова,4,Подольск,
TEN девелопмент,developer,https://ekb.cian.ru/sale/flat/303395042/,Моска и Московская область,sale,flat,2,25,1,30.4,-1,0,6288000,Орджоникидзевский,,,Машиностроителей,Основинские кварталы ЖК
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/307079313/,Моска и Московская область,sale,flat,9,14,2,77.0,-1,0,62000000,Раменки,проспект Генерала Дорохова,39к1Г,Минская,Собрание клубных домов West Garden
ID 12468212,homeowner,https://www.cian.ru/sale/flat/308182993/,Моска и Московская область,sale,flat,2,17,2,63.0,-1,0,19200000,, Радужная,8,Рассказовка,
Неометрия,developer,https://krasnodar.cian.ru/sale/flat/288551750/,Моска и Московская область,sale,flat,3,23,2,54.0,-1,0,7092750,,,,,Отражение
ID 85604823,unknown,https://www.cian.ru/sale/flat/305015991/,Моска и Московская область,sale,flat,26,41,2,50.0,-1,0,34000000,Хорошево-Мневники,Шелепихинская набережная,34к5,Шелепиха,Сердце Столицы
Estes,real_estate_agent,https://www.cian.ru/sale/flat/307812448/,Моска и Московская область,sale,flat,27,39,2,63.88,-1,0,32990000,Раменки, Лобачевского,120к1,Аминьевская,Крылья
Средастрой Новороссийск,developer,https://novorossiysk.cian.ru/sale/flat/307130577/,Моска и Московская область,sale,flat,2,17,2,58.66,-1,0,13198500,,,,,Золотой берег 2
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/307826522/,Моска и Московская область,sale,flat,3,9,2,148.5,-1,0,189000000,Тверской,1-я Тверская-Ямская ,2,Маяковская,Vesper Tverskaya
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/306378692/,Моска и Московская область,sale,flat,10,24,2,43.0,-1,0,21000000,Готовая кв-ра в Даниловском е2-комн. квартира,43 м²,,,
ПАРК АВЕНЮ,developer,https://krasnodar.cian.ru/sale/flat/307199095/,Моска и Московская область,sale,flat,3,6,2,45.4,-1,0,5902000,Горячий Ключ, Ярославского,100В,,Ярославский
Century 21 Street Realty,real_estate_agent,https://www.cian.ru/sale/flat/297469215/,Моска и Московская область,sale,flat,8,9,2,64.2,-1,0,77000000,Тверской,1-я Тверская-Ямская ,2,Маяковская,Vesper Tverskaya
BERI,real_estate_agent,https://www.cian.ru/sale/flat/308009678/,Моска и Московская область,sale,flat,12,17,2,57.8,-1,0,27927000,Раменки,Мичуринский проспект,21К1,Раменки,
ЭНКО,developer,https://tyumen.cian.ru/sale/flat/297298593/,Моска и Московская область,sale,flat,2,17,2,52.68,-1,0,6460000,д. Патрушева, Петра Ершова,12,,ЖР 
Romanov Estate,real_estate_agent,https://www.cian.ru/sale/flat/302630222/,Моска и Московская область,sale,flat,25,45,1,64.0,-1,0,40999999,Дорогомилово,Кутузовский проезд,16А/1,Шелепиха,River Park Кутузовский
ID 12540229,homeowner,https://kotelniki.cian.ru/sale/flat/308980353/,Моска и Московская область,sale,flat,12,18,2,67.0,-1,0,13750000,, Кузьминская,5,Котельники,Котельнические высотки
TEN девелопмент,developer,https://ekb.cian.ru/sale/flat/299168872/,Моска и Московская область,sale,flat,2,9,2,73.9,-1,0,25839000,Центр, Михаила Ананьева,,Динамо,Клубный дом инженера Ятеса
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/303137027/,Моска и Московская область,sale,flat,2,5,2,106.0,-1,0,155000000,Тверской,Никольская ,10,Площадь Революции,St. Nickolas
Василий Мельник,realtor,https://mytishchi.cian.ru/sale/flat/289793101/,Моска и Московская область,sale,flat,2,13,2,63.1,-1,0,9500000,, Колпакова,25,Медведково,
TEN девелопмент,developer,https://ekb.cian.ru/sale/flat/298221123/,Моска и Московская область,sale,flat,25,25,1,37.2,-1,0,7861500,Чкаловский, 8 Марта,204Д,Чкаловская,Ботаника LIFE
ESSE REAL ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/308363866/,Моска и Московская область,sale,flat,3,9,2,37.0,-1,0,13199000,Бабушкинский,Староватутинский проезд,3,Бабушкинская,
House Estate,real_estate_agent,https://spb.cian.ru/sale/flat/307440952/,Моска и Московская область,sale,flat,3,5,2,67.2,-1,0,28500000,Петроградский,Зверинская ,7-9,Спортивная,
Эталон,developer,https://ekb.cian.ru/sale/flat/308413983/,Моска и Московская область,sale,flat,3,16,1,35.8,-1,0,5634818,Чкаловский,,,Ботаническая,Жилой район Солнечный
hoomie,real_estate_agent,https://www.cian.ru/sale/flat/305679592/,Моска и Московская область,sale,flat,7,20,1,43.09,-1,0,20252300,Даниловский,Автозаводская ,26,Тульская,FORST
Садовое кольцо,developer,https://ufa.cian.ru/sale/flat/302077155/,Моска и Московская область,sale,flat,7,30,2,59.88,-1,0,10036607,Октябрьский,,,,Урман Сити ЖК
DOGMA,developer,https://krasnodar.cian.ru/sale/flat/305421053/,Моска и Московская область,sale,flat,2,18,1,38.3,-1,0,5162840,,,,,Парк Победы - 2
ID 112591621,homeowner,https://www.cian.ru/sale/flat/308498116/,Моска и Московская область,sale,flat,13,47,2,51.0,-1,0,32950000,Дорогомилово,Кутузовский проезд,16А/1,Фили,River Park Кутузовский
ID 96768386,unknown,https://nn.cian.ru/sale/flat/307715272/,Моска и Московская область,sale,flat,1,5,2,44.6,-1,0,4100000,Дзержинск, Гайдара,38,,
Первостроитель,developer,https://ekb.cian.ru/sale/flat/297995554/,Моска и Московская область,sale,flat,14,25,2,70.6,-1,0,11733000,Кировский, Комсомольская,67,Геологическая,Жилой квартал Комсомольская 67
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/303761033/,Моска и Московская область,sale,flat,31,65,2,51.1,-1,0,50000000,Пресненский,Краснопресненская набережная,14Ак2,Москва-Сити,Capital Towers
Агентство недвижимости Романа Чиковани,real_estate_agent,https://spb.cian.ru/sale/flat/304650198/,Моска и Московская область,sale,flat,4,12,2,45.0,-1,0,7700000,,проспект Строителей,5к1,Улица Дыбенко,ID Kudrovo
R1 Development,developer,https://ekb.cian.ru/sale/flat/303900194/,Моска и Московская область,sale,flat,2,8,2,63.63,-1,0,10923108,Орджоникидзевский, Уральских Рабочих,26,Проспект Космонавтов,Банников Дом
Павел Михайлов,realtor,https://www.cian.ru/sale/flat/308082096/,Моска и Московская область,sale,flat,12,16,1,44.0,-1,0,26296000,Раменки,проспект Генерала Дорохова,39к2Л,Минская,Собрание клубных домов West Garden
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/293510493/,Моска и Московская область,sale,flat,8,22,2,87.2,-1,0,38000000,Раменки, Пырьева,9К1,Поклонная,
Таврида Девелопмент,developer,https://krym.cian.ru/sale/flat/299892583/,Моска и Московская область,sale,flat,2,9,2,49.07,-1,0,21968639,Массандра пгт, Мухина,17А,,Клубный дом Массандра Парк
HOUSE MALL - Городская недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300199357/,Моска и Московская область,sale,flat,14,58,2,60.2,-1,0,21000000,Ростокино,проспект Мира,188Бк1,Ростокино,Триколор
Главстрой,developer,https://www.cian.ru/sale/flat/306076580/,Моска и Московская область,sale,flat,4,22,2,67.1,-1,0,28625560,Филевский парк,Береговой проезд,2,Фили,Береговой-2
Неометрия,developer,https://krasnodar.cian.ru/sale/flat/308339502/,Моска и Московская область,sale,flat,21,22,1,34.4,-1,0,5105550,Прикубанский, Конгрессная,43,,Отражение
HOUSE MALL - Городская недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/307091345/,Моска и Московская область,sale,flat,16,17,1,35.1,-1,0,16800000,Ярославский,Ярославское шоссе,51,ВДНХ,Я51
Гранд Недвижимость,real_estate_agent,https://sochi.cian.ru/sale/flat/306301930/,Моска и Московская область,sale,flat,2,3,2,50.0,-1,0,11200000,Лазаревский,Львовская ,70Ак2,,
Ак Барс Дом,developer,https://kazan.cian.ru/sale/flat/300752652/,Моска и Московская область,sale,flat,16,19,2,50.3,-1,0,9235080,Советский,,3,Горки,Светлая Долина ЖК
Владислав Карпов,realtor,https://www.cian.ru/sale/flat/308833375/,Моска и Московская область,sale,flat,15,28,1,40.0,-1,0,30500000,Раменки,Винницкая ,8к3,Раменки,Настоящее
ID 113170750,homeowner,https://krasnogorsk.cian.ru/sale/flat/308850006/,Моска и Московская область,sale,flat,9,10,1,44.0,-1,0,8500000,пос. Ильинское-Усово,проезд Александра Невского,9,,Ильинка 9
TEN девелопмент,developer,https://ekb.cian.ru/sale/flat/304437850/,Моска и Московская область,sale,flat,5,8,2,44.6,-1,0,7763000,Верх-Исетский,,,Площадь 1905 года,Русь-2 ЖК
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/307505747/,Моска и Московская область,sale,flat,10,12,1,55.0,-1,0,32500000,Тверской,2-я Брестская ,6,Маяковская,Резиденция Тверская
ID 94421948,homeowner,https://spb.cian.ru/sale/flat/308327149/,Моска и Московская область,sale,flat,6,9,2,47.0,-1,0,13300000,Василеостровский, Кораблестроителей,19К1,Приморская,
НВМ,representative_developer,https://krasnodar.cian.ru/sale/flat/308001696/,Моска и Московская область,sale,flat,4,7,2,66.4,-1,0,8300000,пос. Южный, Казачья,6к1,,История 2
Marry Lane Group,real_estate_agent,https://www.cian.ru/sale/flat/307494611/,Моска и Московская область,sale,flat,2,44,1,48.1,-1,0,25000000,Пресненский,Ходынская ,2,Улица 1905 года,Пресня Сити
Среда,developer,https://www.cian.ru/sale/flat/304753839/,Моска и Московская область,sale,flat,12,30,2,56.31,-1,0,21423871,Кунцево,48-й кв-л,,Кунцевская,Кутузовский Квартал ЖК
Средастрой Новороссийск,developer,https://novorossiysk.cian.ru/sale/flat/307130635/,Моска и Московская область,sale,flat,6,17,1,42.93,-1,0,8800650,,,,,Золотой берег 2
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/303582856/,Моска и Московская область,sale,flat,4,21,2,56.2,-1,0,55076000,Пресненский,2-я Звенигородская ,16,Улица 1905 года,Lucky
HOUSE MALL - Городская недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/293704749/,Моска и Московская область,sale,flat,4,38,2,65.0,-1,0,23000000,Ростокино,проспект Мира,188Бк4,Ростокино,Триколор
ПАРК АВЕНЮ,developer,https://krasnodar.cian.ru/sale/flat/307199106/,Моска и Московская область,sale,flat,3,6,1,33.4,-1,0,4575800,Горячий Ключ, Ярославского,100В,,Ярославский
Romanov Estate,real_estate_agent,https://www.cian.ru/sale/flat/306373900/,Моска и Московская область,sale,flat,13,30,1,93.8,-1,0,28999999,Щукино,проезд 4-й Красногорский,,Стрешнево,Moments
СОВКОМБАНК,official_representative,https://lyubertsy.cian.ru/sale/flat/308416128/,Моска и Московская область,sale,flat,2,17,1,34.0,-1,0,6800000,, Камова,10к1,Некрасовка,
ЭНКО,developer,https://tyumen.cian.ru/sale/flat/286341879/,Моска и Московская область,sale,flat,15,17,1,36.43,-1,0,4940000,д. Патрушева, Петра Ершова,12,,ЖР 
ZAPAD REALTY - офис Маршала Жукова,real_estate_agent,https://www.cian.ru/sale/flat/305658950/,Моска и Московская область,sale,flat,2,9,2,74.0,-1,0,30000000,Очаково-Матвеевское,Аминьевское шоссе,4Дк2,Аминьевская,Вестердам
СОВКОМБАНК,official_representative,https://lyubertsy.cian.ru/sale/flat/308416128/,Моска и Московская область,sale,flat,2,17,1,34.0,-1,0,6700000,, Камова,10к1,Некрасовка,
TEN девелопмент,developer,https://ekb.cian.ru/sale/flat/298221157/,Моска и Московская область,sale,flat,3,9,1,55.0,-1,0,18788500,Центр, Михаила Ананьева,,Динамо,Клубный дом инженера Ятеса
Школа Недвижимости,real_estate_agent,https://spb.cian.ru/sale/flat/308340645/,Моска и Московская область,sale,flat,5,6,1,41.0,-1,0,28980000,Петроградский, Блохина,6/3,Спортивная,
ТСН Владис,real_estate_agent,https://korolev.cian.ru/sale/flat/306789052/,Моска и Московская область,sale,flat,4,4,2,57.7,-1,0,12100000,,Бурковский проезд,36к5,Ботанический сад,Театральный парк
Ак Барс Дом,developer,https://kazan.cian.ru/sale/flat/301019681/,Моска и Московская область,sale,flat,5,22,2,48.02,-1,0,10756480,Советский,ПК1-1,ПК1-1,Горки,Мой Ритм ЖК
ID 109135729,realtor,https://www.cian.ru/sale/flat/307434429/,Моска и Московская область,sale,flat,3,21,2,59.2,-1,0,61000000,Пресненский, Костикова,4к1,Улица 1905 года,Lucky
